ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2013;UF;33;Rio de Janeiro;768;837;715;757;698;723;618;765;622;497;86;13;344;195;86;13;344;187;7523;1278;992;4335;9568;8473;6243;4645;6982;98;297;314;357;981;8905;3252;8512;6724;5068;1478;2156;1745;9277;9353;5453;169;88832;90024;147093;7446;16838;35093;54256;84558;253097;365957;1409;975;517;462;264;601;1804;2084;7364;15805;16615861;16606616;16386746;405242;2149168;2944148;739732;794980;13238786;776982;1793705;12443806;10650101;1647878;7438407
2013;UF;35;S o Paulo;818;869;8;787;713;848;67;806;691;54;73;136;314;181;73;136;314;174;7715;1088;891;4169;9541;9363;8401;6629;7125;991;319;337;391;9867;8431;2711;922;675;5289;1845;846;68;9256;9298;6841;1961;106869;107841;175992;7907;21725;43579;65507;101355;302552;435981;1335;927;51;446;156;334;1195;1776;6886;16558;43522921;43501895;43109880;1158804;5420479;7472970;1921459;2052490;34595187;2059507;4936076;32542696;27606620;3878493;20753693
2013;UF;41;Paran ;782;852;737;761;634;794;634;787;608;533;76;175;299;189;76;175;299;183;7609;1062;789;4285;9292;9348;734;5769;6336;895;5;531;621;9852;8192;2934;8549;5911;4351;1465;985;675;9103;9222;5859;1925;9126;91837;15291;8056;20487;41104;60677;92269;241169;340788;1107;783;473;387;131;418;1327;2068;8694;16497;10894879;10887402;10819011;299131;1484260;2050666;504620;566405;8486453;540484;1273577;7920047;6646470;859659;5186766
2013;UF;42;Santa Catarina;801;885;757;768;653;815;679;823;659;576;7;13;25;153;7;13;25;15;7807;1017;751;3976;9293;9312;8281;5714;6533;916;3;318;368;9845;807;3019;8919;6061;4267;1349;988;797;9007;9092;6254;2168;94954;95423;150781;7746;25529;48961;69135;98407;233633;320879;862;627;428;314;74;225;894;1319;8156;17415;6608855;6605740;6573313;174091;857452;1182292;299614;324840;5224880;336242;808175;4900039;4091864;496112;3185122
2013;UF;43;Rio Grande do Sul;773;865;691;773;605;738;642;802;603;546;73;128;294;171;73;128;294;165;7691;1049;935;4113;8532;899;6987;5008;6051;912;363;379;428;9812;8638;319;8414;5637;4162;1252;1798;1416;9314;939;5874;2091;98482;9896;148701;7267;22146;44315;65219;96968;263373;374257;1126;793;477;393;116;307;1172;2554;7905;16881;11047661;11039489;10986098;269168;1362524;1874002;497435;511477;8861513;508390;1246654;8350035;7103381;1033324;5273336
2013;UF;50;Mato Grosso do Sul;743;828;674;735;588;722;599;746;547;526;99;188;285;194;99;188;285;191;7465;1552;63;4643;9347;8754;6234;4542;5875;854;615;661;79;981;8189;3234;7901;545;3966;1157;1712;1345;9229;9472;5169;1971;77541;7782;134292;8038;18605;34902;51902;77589;204945;291436;1089;766;472;383;117;41;1744;3284;8652;17381;2523936;2523087;2514031;82844;387757;520812;125624;133054;1882675;128817;303597;1749621;1446024;158992;1160011
2013;UF;51;Mato Grosso;758;807;732;738;631;788;604;718;582;526;11;205;287;204;11;205;287;201;7343;1827;596;4269;9381;8805;8002;5329;6306;858;684;732;866;9803;842;3223;8613;5779;4136;1304;1125;975;8713;8951;6052;1977;78818;79383;139753;8302;18842;36815;55281;81194;202588;282136;1014;728;456;357;156;444;1612;2314;8068;16827;3176443;3174019;3151429;101381;447821;625354;151295;177533;2415242;172188;416400;2237709;1821308;189198;1468047
2013;UF;52;Goi s;752;81;71;74;612;765;607;727;577;533;103;188;28;194;103;188;28;19;7358;1635;7;4356;9213;8847;7413;5128;6115;86;696;745;881;9833;824;2914;8569;5582;4082;1124;1243;958;9112;9271;5944;1795;79841;80336;133742;7964;1974;37644;53828;77297;210836;30188;1052;735;465;368;117;357;146;2031;8411;16858;6417228;6416433;6376881;192027;906827;1239481;327183;332654;4919494;345971;817404;4586839;3769435;449357;3019915
2013;UF;53;Distrito Federal;837;87;794;848;783;799;654;804;696;5;76;124;41;218;76;124;41;203;7717;1128;577;3789;8843;9343;704;6745;7833;1095;269;286;345;9833;8741;3842;9043;7562;6318;267;1588;1133;9364;9628;567;3007;156887;159191;259643;8115;20291;44644;76109;153613;49011;672506;2071;151;579;613;211;42;1323;1305;6157;15574;2763488;2753720;2713866;85281;380760;519239;124052;138478;2163505;146823;370244;2025026;1654781;159395;1345308
2014;UF;11;Rond nia;692;765;627;691;552;669;541;67;482;491;124;232;289;218;124;232;289;215;7091;2099;524;4351;8861;7819;5918;4173;5516;77;779;841;1028;9718;8127;2918;7615;4992;3471;799;1782;1292;806;8303;4215;1313;58903;59498;115577;8208;13949;2824;42787;63412;145118;198485;941;688;443;34;293;825;2513;2866;8138;15889;1667748;1667748;1651085;59659;261130;361483;87133;100352;1249539;108848;229777;1149186;919409;87441;691406
2014;UF;12;Acre;715;804;679;669;595;726;52;715;483;406;111;289;393;273;111;289;393;264;7321;1851;441;5474;9051;8349;6659;4968;5953;778;1423;1558;1908;9741;8377;3322;7997;5362;3913;113;174;1581;8877;9302;5162;1609;51459;52061;115219;7997;8527;18804;30482;51229;148775;208143;1523;1089;529;496;706;1987;4319;3974;8458;14429;803127;802573;793296;31227;154279;208700;54777;54421;554472;52449;112080;500051;387971;35457;285105
2014;UF;13;Amazonas;706;773;667;683;637;682;531;679;531;415;121;204;393;248;121;204;393;239;7136;1953;48;5606;8663;8548;5721;4359;6365;877;722;788;943;9735;8318;3409;7685;6025;4595;1039;2066;167;9098;9359;4755;1457;5614;56376;122064;8039;9317;19142;30898;50736;170623;257483;1809;1199;562;566;554;1932;4174;4429;9072;14614;3670689;3667672;3652289;154252;709275;946824;245759;237548;2528110;217666;469569;2290561;1820992;176021;1347309
2014;UF;14;Roraima;744;763;757;712;708;782;576;679;62;455;11;181;361;225;11;181;361;217;7077;1769;389;4953;9555;9133;7213;5361;7082;959;62;678;855;9864;8798;3722;8644;6619;521;138;1463;1087;9375;9472;6113;223;67318;67829;136677;8461;12666;25987;3985;64951;193507;280543;1452;1001;523;479;321;1052;2905;3395;8666;15779;446318;445352;441998;16134;78291;109782;25741;31491;315825;29503;65039;284334;219294;17345;184181
2014;UF;15;Par ;684;777;623;66;564;655;529;688;499;43;114;199;348;227;114;199;348;22;7164;1778;547;529;9177;8349;5207;3452;5644;799;899;974;118;9798;8649;3299;732;5204;366;719;2597;2134;9327;9615;4537;1025;48665;49026;99874;7656;9205;19522;31056;48653;134991;193019;1344;94;507;453;531;188;4082;4194;8864;14562;8109173;8099278;8039631;309878;1487991;1978896;507857;490905;5746884;496908;1092013;5255979;4163966;443356;2997206
2014;UF;16;Amap ;725;806;688;687;687;689;557;698;553;447;134;196;349;232;134;196;349;226;7337;2388;377;556;8771;8843;5564;4387;6872;93;654;711;891;9759;8398;3139;819;65;5085;1381;2319;1897;9147;9517;4661;1484;57563;5804;133684;8441;10907;20968;34545;57301;164402;233899;1468;1032;522;475;433;137;3772;4356;8971;15302;755067;755067;748858;30838;149909;197502;54296;47593;513698;46901;102524;466105;363580;28438;272674
2014;UF;17;Tocantins;737;795;729;692;633;782;565;707;555;459;111;239;337;235;111;239;337;229;7271;1697;588;5131;9457;9245;7013;5582;633;842;1075;117;1437;987;8923;3065;8548;579;4281;1186;1404;984;9518;9551;6261;1648;59384;59693;119393;8118;12257;24403;37803;59606;164712;234407;1279;899;497;435;329;1164;3141;3698;8909;15746;1472751;1472492;1464872;50907;252136;344424;84455;92287;1059946;91494;189491;967658;778167;86601;590168
2014;UF;21;Maranh o;663;749;639;61;527;704;495;646;461;408;137;278;331;253;137;278;331;249;6996;2373;67;5735;9736;8659;5984;377;5265;703;1719;1873;2255;9846;844;2574;7666;4686;3192;57;2006;1591;934;954;5104;882;35663;36001;7221;6951;6624;15707;2498;38921;92191;126859;1136;826;475;407;1004;2584;515;418;7971;13723;6841945;6837804;6773543;254554;1302838;1736283;444477;433445;4806505;370774;849693;4373059;3523365;458149;2328287
2014;UF;22;Piau ;686;76;639;665;507;718;509;668;463;426;121;276;359;258;121;276;359;252;7057;2054;815;5047;9899;872;5592;4516;507;711;1887;2016;2378;9919;8823;2974;745;4566;3204;912;2093;1532;952;967;4919;1385;5027;50372;84161;6492;8748;19331;31685;51306;14053;201232;1433;1001;516;48;563;2031;4059;4863;8848;14215;3228556;3224527;3217988;105673;503604;673987;166871;170383;2408770;179476;391137;2238386;1847249;263105;1243950
2014;UF;23;Cear ;71;804;679;656;557;75;529;72;495;416;104;271;366;255;104;271;366;247;7326;1591;81;4783;9785;8788;6436;4973;5567;737;1561;1677;2005;9863;807;2648;8111;4982;3391;748;1395;1055;8842;9162;515;1424;47359;47773;87237;6937;8285;18707;29749;46589;133717;19802;1467;991;522;488;801;1977;431;4314;8182;14263;8843725;8826164;8749641;275219;1339348;1838370;456081;499021;6698447;522823;1158714;6199426;5040711;716107;3300919
2014;UF;24;Rio Grande do Norte;723;836;668;676;551;735;549;753;508;432;99;239;361;24;99;239;361;233;7513;1624;749;4537;9673;8781;5505;5422;5507;771;1542;1645;1951;9882;8015;3365;7909;4975;3743;948;1669;1321;9236;9663;4543;1927;53641;53918;99912;7076;10034;21681;34013;52121;150615;217041;1369;95;51;468;623;1464;3689;4186;8137;1495;3363084;3361449;3344209;110548;505588;686727;169526;181139;2565542;193168;431897;2384403;1952506;252031;1270919
2014;UF;25;Para ba;69;791;619;671;5;688;512;702;452;424;112;27;368;257;112;27;368;25;7248;1809;796;5038;9762;8624;4902;422;4996;729;1732;1842;2151;9815;8181;2947;6973;4607;338;9;2037;1544;9269;9549;4135;1581;52086;52439;9405;6874;9829;20331;31656;49378;149422;223455;1482;991;524;485;523;1576;4015;3925;8485;15147;3889589;3886950;3860798;133276;597249;793809;204205;196559;2896222;196097;443932;2699663;2255730;309684;1470837
2014;UF;26;Pernambuco;715;799;656;698;58;697;53;722;499;413;96;24;408;259;96;24;408;248;7294;1407;82;4681;9463;8216;5863;4345;5801;812;1316;1407;1637;9803;8214;2617;7672;5424;4034;1117;2018;1591;8822;9094;4634;1233;61431;62253;122908;7548;9403;2164;33742;53702;188957;288057;1856;1217;566;571;641;1592;3663;3506;7916;14473;9196374;9189779;9068481;276210;1343442;1858343;462075;514901;7018495;472515;1089838;6503594;5413755;754204;3451142
2014;UF;27;Alagoas;666;763;599;645;494;66;481;663;422;398;131;296;383;277;131;296;383;27;7077;2255;708;511;9391;8085;5027;3911;494;7;1838;1986;2372;9782;8194;292;6911;4485;3167;886;2427;1849;8754;8949;4025;1146;44405;44914;92642;6647;7205;17469;2721;4452;129443;185751;1506;1049;527;501;953;2156;4692;3794;7664;13933;3256780;3255384;3218510;103663;558445;759508;202998;201062;2385905;188342;409422;2184842;1775419;230502;1030451
2014;UF;28;Sergipe;696;784;625;688;549;667;517;696;472;42;112;245;389;257;112;245;389;249;7203;1807;641;4636;9687;8346;4815;3849;5492;781;1428;1522;1817;9869;8559;3449;726;5084;3725;1154;2609;2113;9369;957;4071;1772;58002;58445;108091;7482;9962;21261;326;54166;17198;252102;1615;1102;543;524;519;1483;384;3691;812;15146;2194668;2193059;2176425;70331;348418;469852;119336;121434;1640252;123543;284734;1518818;1234084;140776;876671
2014;UF;29;Bahia;694;799;619;676;529;67;519;706;461;429;117;256;366;253;117;256;366;246;7291;191;778;4775;9663;8092;5289;3768;5286;753;1345;1439;1702;9842;8563;3148;7187;4904;3644;764;2571;2017;927;9596;4463;1173;5385;54278;97648;7313;9701;20756;32789;51095;155044;23067;1515;1018;528;495;57;1638;3831;4063;8532;14742;14546705;14536870;14422161;449521;2215229;3042075;779126;826846;10977285;706632;1699308;10150439;8451130;1131995;5806954
2014;UF;31;Minas Gerais;77;862;718;739;589;793;619;792;593;504;81;174;318;197;81;174;318;191;7669;1203;892;437;9602;9482;7211;5413;5885;86;668;711;826;988;8551;2875;8386;5401;4057;1282;109;774;9427;9667;6248;1865;79467;7992;129513;7443;16762;34331;52459;77593;2162;312834;1225;846;49;421;213;61;1872;3368;8364;16129;20498406;20486394;20370370;566891;2770747;3825856;956771;1055109;16092987;1007946;2436621;15037877;12601256;1828488;9287216
2014;UF;32;Esp rito Santo;772;876;709;742;633;751;617;809;588;493;77;17;335;201;77;17;335;194;7754;967;791;438;9321;8804;6558;5338;6325;902;62;657;769;984;8556;2711;8508;5926;4476;1335;1823;1446;9241;9391;5509;1652;80778;81576;138809;7693;15714;33464;52122;79637;22299;319432;1299;907;501;438;251;691;1986;2461;8161;15641;3780994;3780296;3743327;107798;519691;700431;179631;180740;2928258;179062;424737;2747517;2322780;298928;1680613
2014;UF;33;Rio de Janeiro;78;843;736;764;72;744;632;772;643;508;84;127;335;19;84;127;335;182;7556;1235;1058;4211;9417;8562;6553;5221;7198;995;316;33;373;9853;876;338;8709;6947;5183;1609;1878;1449;9187;9327;5604;1921;92911;94228;152742;7395;18342;37296;57045;89666;264326;377689;1358;95;511;444;223;519;1541;1645;7205;15637;16725692;16718199;16484440;392860;1973953;2745873;689535;771919;13538926;769392;1814838;12767006;10952167;1769098;7495217
2014;UF;35;S o Paulo;825;875;813;79;718;865;678;813;704;544;71;134;312;179;71;134;312;172;7747;1053;885;4087;9562;9582;8612;6825;7178;1002;313;328;379;9885;8399;2985;9252;681;5381;192;715;577;9326;9357;7178;2209;109325;110302;182975;8038;22798;45569;66697;102778;309139;448676;1313;904;507;44;147;29;1086;1705;6313;16683;43931869;43908972;43520032;1062390;5468620;7534464;1866750;2065843;35074377;2078470;4968097;33008533;28040436;3887620;20972109
2014;UF;41;Paran ;788;857;747;765;649;802;646;794;619;548;74;171;284;181;74;171;284;176;764;1018;796;4233;9285;9181;7526;608;6491;909;47;495;582;9819;8018;3022;8631;6061;4533;1543;95;74;8844;9063;5619;2158;9328;93856;156693;8041;22174;43643;62615;94569;243512;341503;1038;74;464;369;137;299;1132;2605;7124;16674;10984606;10977575;10910167;302144;1445071;1996263;482103;551192;8591597;573781;1343406;8040405;6696999;873887;5209557
2014;UF;42;Santa Catarina;807;89;768;769;659;829;687;829;665;588;68;134;235;148;68;134;235;146;7842;984;802;3943;9437;9282;8522;5916;6594;918;32;335;387;9905;8108;3076;9006;6137;4398;133;897;73;8939;8991;631;2212;95906;96371;151176;7797;2716;51455;7224;10254;226225;30552;777;576;408;283;74;183;76;1566;7602;17243;6698752;6695834;6663537;167968;834495;1142075;287285;307580;5341525;334033;800982;5033945;4232963;537133;3277791
2014;UF;43;Rio Grande do Sul;779;87;699;777;624;74;647;807;611;549;72;126;294;17;72;126;294;164;7721;1021;1016;4304;8631;8945;6753;528;6236;928;351;372;421;9854;8512;3191;8566;584;4286;1382;18;1357;9166;9442;5358;2228;100729;101286;155529;7301;22235;45453;66496;100274;269535;383965;1135;796;479;398;127;336;1148;2532;7862;16639;11100998;11094238;11033244;288649;1363912;1899861;442458;535948;8888721;493850;1212515;8352773;7140257;1127741;5210293
2014;UF;50;Mato Grosso do Sul;745;832;671;742;588;717;6;751;543;531;97;191;285;195;97;191;285;191;7494;1504;688;4637;9391;8917;5969;4421;5876;864;661;704;838;9727;7572;3135;7725;5477;4093;1335;1707;141;9028;9389;4546;198;81008;81267;140411;8088;19316;35914;54158;80628;214753;301008;109;778;472;382;91;401;1642;2668;9601;17592;2555315;2554643;2546499;75107;373630;504255;117843;130625;1921516;138681;317514;1790890;1473376;175724;1179429
2014;UF;51;Mato Grosso;762;812;736;739;639;79;606;724;59;521;108;198;295;204;108;198;295;20;7369;1783;615;4523;9316;8626;8096;5565;6389;868;647;694;825;983;8429;3078;8661;5922;4101;1215;1039;816;8568;8494;6375;1953;79286;79953;145823;8386;18775;36612;55574;81275;204685;288773;1043;739;459;363;165;407;1669;1568;7198;17062;3219155;3219155;3192284;107589;489554;661131;153791;171576;2414485;160248;382626;2242908;1860282;197826;1452437
2014;UF;52;Goi s;757;813;723;739;622;78;61;731;594;522;101;179;293;195;101;179;293;191;7375;1589;632;4195;9229;9473;6853;5656;6223;884;616;656;78;9889;8182;3141;8539;5755;428;1224;1151;797;931;9575;5495;2108;79281;7987;138093;8314;19173;3677;55094;81536;204349;28479;1018;731;458;361;156;433;1551;1676;7901;16696;6520487;6515612;6467514;189756;903915;1235724;318315;331808;5005255;352819;785475;4673446;3887971;411854;3082089
2014;UF;53;Distrito Federal;836;875;791;845;787;793;657;809;688;51;75;13;396;214;75;13;396;20;7747;1104;662;3974;9532;8918;6829;6444;7871;1101;277;293;346;9822;9004;4339;9089;7633;6262;2767;1582;113;8914;9352;5358;3151;153305;155282;255118;7828;20245;44434;76029;152426;473208;657947;2035;1463;573;596;16;406;1341;891;7401;16312;2805774;2797477;2761854;74780;368332;513267;128449;144935;2193420;139337;334085;2048485;1714399;185617;1313518
2015;UF;11;Rond nia;706;769;664;689;59;704;553;675;524;478;122;211;306;217;122;211;306;213;7111;2055;536;4702;9085;8846;6091;4141;5902;808;681;733;871;9859;8731;3095;7929;5442;3623;984;1772;1351;929;9519;5199;1501;5838;58974;117895;822;12688;26472;4122;62331;149389;205283;1048;763;462;374;321;1062;281;2682;8731;15543;1688138;1687511;1670495;58612;273753;367596;90356;93843;1238617;100774;211591;1144774;933182;90417;681254
2015;UF;12;Acre;718;809;679;674;593;726;523;722;493;402;108;274;404;272;108;274;404;262;7356;1775;465;5793;8753;8153;698;5141;5927;795;1338;147;1796;9789;8519;3571;8066;5396;3975;1276;174;1541;893;9223;5161;1914;53135;53572;118229;7688;8537;18014;29753;51422;158052;228522;1721;1191;549;537;629;2072;4401;4241;8738;14283;816230;816053;809388;32550;166348;221095;56551;54747;554735;46000;99484;499987;400503;37914;280566
2015;UF;13;Amazonas;711;777;686;673;668;695;535;685;552;406;119;196;396;246;119;196;396;237;7161;1891;438;5201;8896;8575;6004;4325;6683;913;763;826;1008;9723;8422;3393;795;6333;4956;1174;1914;1498;9127;9353;5109;157;52865;53372;118074;8106;8283;18533;29882;49915;15777;234087;1746;1177;553;544;688;207;4378;4192;8474;14372;3736140;3735648;3700171;147258;661750;907746;220858;245995;2621471;236085;513443;2375476;1862032;163656;1349818
2015;UF;14;Roraima;748;768;758;719;702;787;577;684;62;454;109;182;368;228;109;182;368;22;711;1751;398;5022;9618;9228;7004;5649;7015;967;644;703;855;9911;8605;3354;8727;6561;5374;1614;1192;832;9419;9696;583;2109;70336;70626;140627;8206;13537;25958;40075;63062;208795;308359;1562;1057;537;504;271;925;3018;4195;9054;16705;456542;456109;454239;17881;82689;113227;27067;30537;322099;30103;61017;291561;230544;18191;185973
2015;UF;15;Par ;689;781;638;656;567;677;527;694;508;415;112;204;367;235;112;204;367;228;7184;1721;559;5254;9288;8517;5214;4068;5671;795;92;99;1205;983;8594;3123;7628;5171;3657;812;246;1995;94;9691;4603;1149;47362;47769;93482;7591;8243;18839;29492;47733;132653;19001;1403;98;514;471;718;201;4383;4249;8304;14511;8204007;8197330;8127353;320916;1471743;1930528;503914;458785;5836988;495873;1094260;5378203;4283943;458725;3127002
2015;UF;16;Amap ;728;811;69;69;689;69;546;703;558;415;133;192;398;25;133;192;398;241;7365;2366;417;5672;8604;7805;6459;4751;6893;941;707;747;9;9812;8465;339;8213;6532;536;1405;2454;2403;9332;9474;5928;18;58599;59367;133525;8402;8905;20373;32439;57064;173624;244041;1667;1186;547;531;62;1818;4076;4049;8307;14811;772106;771799;761816;37587;148156;190010;50067;41854;524825;41297;103785;482970;379185;32170;283652
2015;UF;17;Tocantins;73;8;707;688;614;758;559;714;537;456;108;241;337;234;108;241;337;229;7301;1642;667;5157;948;9042;6627;5185;6138;829;1031;1109;1346;9884;8374;3624;8497;5584;4222;112;1481;1108;9248;9517;5611;1955;57919;58501;117971;8045;11456;2321;36673;57038;161279;230074;1327;93;507;446;353;1194;3406;3251;8453;15551;1490782;1490517;1475698;52827;251555;340901;85970;89345;1083033;89497;189029;993687;804657;99452;584856
2015;UF;21;Maranh o;669;754;649;613;527;72;493;654;466;393;132;282;359;264;132;282;359;258;7025;2256;687;5681;9747;8887;5913;426;5266;708;1715;1868;2244;9872;8451;2658;7875;4638;3282;639;1765;1327;9303;9513;5083;977;36231;36585;73123;6929;6254;14925;24455;38672;96993;135193;1277;916;495;441;1157;2788;5224;4283;797;133;6882640;6878325;6811706;261570;1270805;1709264;425000;438459;4862124;393911;857405;4423664;3566259;472846;2340587
2015;UF;22;Piau ;689;763;643;668;514;72;514;673;473;426;118;265;363;255;118;265;363;249;7076;1987;848;4859;9824;8708;58;4482;5141;728;1799;1928;2243;9936;84;3154;7673;4643;33;929;2039;1713;9372;9797;5012;1587;51142;51278;86689;6738;8833;20736;32164;49706;144221;213535;1444;976;52;494;74;1734;3904;4679;7956;14495;3237691;3232880;3224293;100327;487973;668500;168409;180527;2453504;168360;373572;2272977;1899404;274605;1278063
2015;UF;23;Cear ;715;808;689;657;562;763;528;726;502;405;101;272;383;261;101;272;383;252;7349;1516;876;4916;954;8982;671;5298;5617;748;153;164;1935;9836;826;2409;8067;5087;3473;828;1205;844;9086;9416;5535;1412;47858;48354;90027;6929;7889;18414;29233;46782;136607;201432;1532;1039;528;501;792;2034;4435;3936;7995;1425;8901925;8890055;8798796;279043;1308266;1800845;424579;492579;6748251;495072;1112369;6255672;5143302;780099;3255190
2015;UF;24;Rio Grande do Norte;733;84;683;687;572;747;561;76;533;435;95;22;367;235;95;22;367;227;7538;1544;775;4401;9838;9032;6235;4778;5715;818;1372;1451;1696;9876;8476;3068;7751;5318;3982;1111;1816;1469;9386;9678;5437;177;57489;577;102931;6971;10166;22801;35577;5606;162861;234825;1425;988;518;491;553;1471;3472;4016;824;14851;3393814;3392738;3380318;94339;482743;656107;160566;173364;2619837;176629;398981;2446473;2047491;263148;1315894
